Perfume ID,Name,Brand Name,Collection,Osobine,Gender,year_released,Comments Number,Slug,overall rating,rating count,country_origin,thumbnailUrl,fullSizeUrl,url,Recent Magnitude,season,best_for,main accords,top notes,middle notes,base notes,description,longevity,sillage,price for value,similar perfumes,recommended perfumes,Best_SKU,Best_Title,Best_Vendor,Best_Price,Best_Volume_ML,Best_Unit_Price,Best_Empresa,pricePerML,Occasions
84640,Beach Chill,Victoria's Secret,Fragrance Mist,Floral Fruity,female,2023,5,Victoria-s-Secret/Beach-Chill,3.7857,28.0,United States,https://fimgs.net/mdimg/perfume/m.84640.jpg,https://fimgs.net/mdimg/perfume/375x500.84640.jpg,https://www.fragrantica.com/perfume/Victoria-s-Secret/Beach-Chill-84640.html,112,Summer,Day,"vanilla, white floral, fresh, sweet, fruity, green, powdery, aquatic",,,,Beach ChillbyVictoria's Secretis a Floral Fruity fragrance for women. This is a new fragrance.Beach Chillwas launched in 2023.,0.4038,0.2353,0.7317,"11, 7862, 13710, 16657, 22955, 52657, 55795, 84645","56836, 89298, 70052, 25753, 75968, 76967, 81253, 51249, 77344, 84639, 58338, 77492, 69446, 68550, 56741, 76824, 84646, 84645, 56062, 802",VISE156,Victoria secret colonia beach chill 250ml (nueva colección),Victoria secret,14990.0,250.0,60.0,silkperfumes,60.0,"Casual, Formal, Oficina, Viaje"
17476,212 Men NYC Body Spray,Carolina Herrera,212 Body Spray Collection,Citrus Aromatic,male,2012,5,Carolina-Herrera/212-Men-NYC-Body-Spray,4.2152,79.0,United States,https://fimgs.net/mdimg/perfume/m.17476.jpg,https://fimgs.net/mdimg/perfume/375x500.17476.jpg,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Men-NYC-Body-Spray-17476.html,108,Summer,Day,"citrus, warm spicy, white floral, fresh spicy, musky, aromatic, powdery, woody, amber, smoky","Pink Grapefruit, Citrus Leaf, Lemongrass, Spices","Ginger, Gardenia","White Musk, Incense, Sandalwood","212 Men NYC Body SpraybyCarolina Herrerais a Citrus Aromatic fragrance for men.212 Men NYC Body Spraywas launched in 2012. Top notes are Pink Grapefruit, Citrus Leaf, Lemongrass and Spices; middle notes are Ginger and Gardenia; base notes are White Musk, Incense and Sandalwood.",0.4085,0.4069,0.583,"297, 64105, 420","297, 410, 721, 2318, 9099, 607, 12865, 276, 5521, 412, 31861, 3747, 17, 14669, 30947, 13857, 16657, 705, 29727, 430",CAHE4,Carolina herrera 212 men nyc edt 100 ml,Carolina herrera,69990.0,100.0,699.9,silkperfumes,699.9,"Deporte, Especial, Formal, Oficina, Viaje"
27651,Purple Amethyst,Armaf,Armaf Niche,Floral Woody Musk,female,0,7,Armaf/Purple-Amethyst,3.8553,76.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.27651.jpg,https://fimgs.net/mdimg/perfume/375x500.27651.jpg,https://www.fragrantica.com/perfume/Armaf/Purple-Amethyst-27651.html,108,Spring,Day,"floral, citrus, powdery, musky, rose, fruity, tropical, iris, fresh, patchouli","Litchi, Rose, Lemon","Rose, Magnolia, Iris, Orange Blossom","Musk, Patchouli, Amber","Purple AmethystbyArmafis a Floral Woody Musk fragrance for women. Top notes are Litchi, Rose and Lemon; middle notes are Rose, Magnolia, Iris and Orange Blossom; base notes are Musk, Patchouli and Amber.",0.5775,0.5893,0.7415,"14000, 1457, 65078, 18702, 6166, 27679, 51740, 54538, 68067, 864, 1637","1733, 707, 704, 219, 27656, 609, 1018, 1833, 993, 485, 1840, 81, 611, 51488, 8069, 25324, 36679, 1834, 27652, 172",6085010041810.0,Armaf niche purple amethyst edp 90 ml (m),Armaf,26444.0,90.0,293.8,eliteperfumes,293.8,"Casual, Deporte, Formal, Oficina, Viaje"
3554,Lapidus Woman,Ted Lapidus,,Oriental Floral,female,2001,24,Ted-Lapidus/Lapidus-Woman,3.7775,355.0,France,https://fimgs.net/mdimg/perfume/m.3554.jpg,https://fimgs.net/mdimg/perfume/375x500.3554.jpg,https://www.fragrantica.com/perfume/Ted-Lapidus/Lapidus-Woman-3554.html,107,Spring,Day,"floral, white floral, powdery, vanilla, amber, musky, citrus, fresh, patchouli, animalic","Freesia, Bergamot","Cyclamen, Jasmine, Orange Blossom","Vanilla, Amber, Musk, Patchouli","Lapidus WomanbyTed Lapidusis a Oriental Floral fragrance for women.Lapidus Womanwas launched in 2001. The nose behind this fragrance is Bernard Ellena. Top notes are Freesia and Bergamot; middle notes are Cyclamen, Jasmine and Orange Blossom; base notes are Vanilla, Amber, Musk and Patchouli.",0.5095,0.4134,0.6538,"2471, 43476, 8084, 579, 921, 9675, 2581, 17794, 24800, 84094, 7294, 31159, 3016, 63668","218, 704, 4, 171, 253, 611, 219, 184, 707, 221, 92, 727, 215, 53, 14982, 70, 170, 631, 214, 3",TELA23,Ted lapidus women edt 100 ml,Ted lapidus,19990.0,100.0,199.9,silkperfumes,199.9,"Deporte, Sexy, Viaje"
7528,Black Musk,Jovan,,Floral Woody Musk,female,0,57,Jovan/Black-Musk,3.65,300.0,United States,https://fimgs.net/mdimg/perfume/m.7528.jpg,https://fimgs.net/mdimg/perfume/375x500.7528.jpg,https://www.fragrantica.com/perfume/Jovan/Black-Musk-7528.html,107,Autumn,Day,"musky, floral, powdery","Musk, Floral Notes",,,Black MuskbyJovanis a Floral Woody Musk fragrance for women. Top notes are Musk and Floral Notes;,0.4015,0.4293,0.8522,"5759, 31874, 4565, 14982, 17796, 1802, 51016, 45241, 25324, 66233, 54936, 10399, 14034, 13804, 45493, 1462, 1165","219, 707, 7524, 7523, 456, 53, 1276, 704, 1018, 214, 993, 215, 55, 209, 248, 253, 218, 348, 210, 975",3607341047038.0,Jovan musk black for women edc 96 ml (m),Jovan musk,6600.0,96.0,68.8,eliteperfumes,68.8,"Casual, Formal, Oficina, Viaje"
101170,Pinnace Oryn,French Avenue,,Citrus,male,2025,0,French-Avenue/Pinnace-Oryn,4.4286,7.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.101170.jpg,https://fimgs.net/mdimg/perfume/375x500.101170.jpg,https://www.fragrantica.com/perfume/French-Avenue/Pinnace-Oryn-101170.html,107,Summer,Day,"citrus, warm spicy, amber, fresh spicy","Mandarin, Orange, Bergamot",Ginger,Ambergris,"Pinnace OrynbyFrench Avenueis a Citrus fragrance for men. This is a new fragrance.Pinnace Orynwas launched in 2025. Top notes are Mandarin, Orange and Bergamot; middle note is Ginger; base note is Ambergris.",0.4777,0.3772,0.728,"53947, 98765, 100480, 98695, 71140, 98349, 14669, 81506, 94701, 95173","94713, 30529, 94022, 73149, 95174, 94701, 16939, 75805, 62615, 84109, 88175, 99800, 94699, 93272, 64948, 84094, 94714, 64947, 39314, 29229",FRAV26,French avenue pinnace noir edp 100ml,French avenue,28990.0,100.0,289.9,silkperfumes,289.9,"Deporte, Especial, Oficina, Viaje"
52260,Magnificent Pour Homme,Armaf,Magnificent,Oriental Spicy,male,0,25,Armaf/Magnificent-Pour-Homme,3.9012,81.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.52260.jpg,https://fimgs.net/mdimg/perfume/375x500.52260.jpg,https://www.fragrantica.com/perfume/Armaf/Magnificent-Pour-Homme-52260.html,107,Winter,Night,"woody, vanilla, citrus, powdery, musky, warm spicy, fruity, green, leather, fresh spicy","Grapefruit, Bergamot, Galbanum","Apple, Spices, Ginger","Vanilla, Suede, Woody Notes, Musk, Cedar, Patchouli","Magnificent Pour HommebyArmafis a Oriental Spicy fragrance for men. Top notes are Grapefruit, Bergamot and Galbanum; middle notes are Apple, Spices and Ginger; base notes are Vanilla, Suede, Woody Notes, Musk, Cedar and Patchouli.",0.6305,0.5414,0.8008,"46038, 72572, 52257, 50332, 514, 92583, 77862, 27689, 75900, 47025, 48682, 45863, 34761, 30947, 29897, 28801, 7793, 5679, 53453, 62640","34696, 16657, 65414, 46890, 40031, 70839, 17666, 50797, 19688, 46797, 13016, 3747, 31861, 64104, 5521, 12520, 5002, 913, 4193, 72821",ARMF59,Armaf magnificent pour homme edp 100ml,Armaf,28990.0,100.0,289.9,silkperfumes,289.9,"Especial, Fiesta, Sexy, Viaje"
96837,Pink Velvet,Maison Alhambra,,Chypre Floral,female,2022,2,Maison-Alhambra/Pink-Velvet,4.1875,16.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.96837.jpg,https://fimgs.net/mdimg/perfume/375x500.96837.jpg,https://www.fragrantica.com/perfume/Maison-Alhambra/Pink-Velvet-96837.html,107,Autumn,Both,"rose, warm spicy, vanilla, patchouli, floral, metallic, leather","Bulgarian Rose, May Rose","Turkish Rose, Saffron","Patchouli, Tonka Bean, Vanilla","Pink VelvetbyMaison Alhambrais a Chypre Floral fragrance for women.Pink Velvetwas launched in 2022. Top notes are Bulgarian Rose and May Rose; middle notes are Turkish Rose and Saffron; base notes are Patchouli, Tonka Bean and Vanilla.",0.6817,0.5099,0.8333,"79941, 58781, 54387, 48030","75805, 64947, 88175, 707, 31327, 42181, 1840, 78560, 98552, 79937, 18021, 27656, 59135, 70466, 76880, 94967, 64946, 85097, 214, 50889",72747641544115.0,Maison alhambra pink velvet edp 80 ml (u),Maison alhambra,13455.0,80.0,168.2,eliteperfumes,168.2,"Especial, Formal"
96237,Floral Profumo,Maison Alhambra,,Floral,female,2022,0,Maison-Alhambra/Floral-Profumo,4.0,12.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.96237.jpg,https://fimgs.net/mdimg/perfume/375x500.96237.jpg,https://www.fragrantica.com/perfume/Maison-Alhambra/Floral-Profumo-96237.html,107,Spring,Day,"white floral, floral, fruity, amber, tuberose, powdery, yellow floral, woody, iris, warm spicy","Rangoon Creeper, Jasmine Sambac","Jasmine, Tuberose, Ylang Ylang","Benzoin, Iris, Musk, Sandalwood","Floral ProfumobyMaison Alhambrais a Floral fragrance for women.Floral Profumowas launched in 2022. Top notes are Rangoon Creeper and Jasmine Sambac; middle notes are Jasmine, Tuberose and Ylang Ylang; base notes are Benzoin, Iris, Musk and Sandalwood.",0.475,0.33,0.9,"62281, 57355, 44894, 92426, 1061","14982, 171, 1833, 6086, 62036, 89732, 72, 1840, 64947, 76880, 631, 1834, 75805, 63062, 38998, 64946, 768, 42439, 39681, 955",MAHB17,Maison alhambra floral profumo edp 100 ml,Maison alhambra,10990.0,100.0,109.9,silkperfumes,109.9,"Especial, Sexy, Viaje"
1446,Halloween Freesia,Halloween,,Floral,female,2006,19,Halloween/Halloween-Freesia,3.9112,169.0,Spain,https://fimgs.net/mdimg/perfume/m.1446.jpg,https://fimgs.net/mdimg/perfume/375x500.1446.jpg,https://www.fragrantica.com/perfume/Halloween/Halloween-Freesia-1446.html,106,Spring,Day,"floral, fruity, woody, aquatic, white floral, fresh, powdery, sweet, musky, green","Pear, Cardamom","Freesia, Lotus, Lily-of-the-Valley, Black Currant, Peach","Musk, Sandalwood, Cedar","Halloween FreesiabyHalloweenis a Floral fragrance for women.Halloween Freesiawas launched in 2006. Top notes are Pear and Cardamom; middle notes are Freesia, Lotus, Lily-of-the-Valley, Black Currant and Peach; base notes are Musk, Sandalwood and Cedar.",0.455,0.4118,0.75,"1444, 23621, 265, 59034, 56838, 71522, 98414, 6674, 895, 1871, 45649","1444, 707, 210, 611, 219, 8442, 600, 485, 498, 456, 632, 631, 704, 6086, 5752, 1138, 413, 238, 214, 802",JDP14,Jesus del pozo halloween freesia edt 100 ml,Jesus del pozo,26990.0,100.0,269.9,silkperfumes,269.9,"Casual, Formal, Oficina, Viaje"
95519,Floral Ambrosia,Maison Alhambra,,Floral,female,2022,1,Maison-Alhambra/Floral-Ambrosia,4.25,8.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.95519.jpg,https://fimgs.net/mdimg/perfume/375x500.95519.jpg,https://www.fragrantica.com/perfume/Maison-Alhambra/Floral-Ambrosia-95519.html,106,Spring,Day,"white floral, tuberose","Jasmine, Honeysuckle",Tuberose,"Damask Rose, Orris",Floral AmbrosiabyMaison Alhambrais a Floral fragrance for women.Floral Ambrosiawas launched in 2022. Top notes are Jasmine and Honeysuckle; middle note is Tuberose; base notes are Damask Rose and Orris.,0.3575,0.2359,0.9375,"57355, 44894, 87097, 94070","44894, 29157, 244, 248, 413, 76880, 96237, 94155, 707, 171, 82590, 89732, 43718, 60942, 48112, 51488, 5752, 55805, 3143, 79937",MAHB154,Maison alhambra floral ambrosia edp 100ml,Maison alhambra,10990.0,100.0,109.9,silkperfumes,109.9,"Especial, Sexy"
77874,Voyage Titan Pour Homme,Armaf,Armaf Luxe Collection,Woody Spicy,male,0,4,Armaf/Voyage-Titan-Pour-Homme,4.1538,26.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.77874.jpg,https://fimgs.net/mdimg/perfume/375x500.77874.jpg,https://www.fragrantica.com/perfume/Armaf/Voyage-Titan-Pour-Homme-77874.html,106,Autumn,Day,"warm spicy, aromatic, tobacco, fresh spicy, amber, sweet, woody, soft spicy, oud, cinnamon","Pink Pepper, Cardamom, Cinnamon, Bergamot","Geranium, Jasmine, Incense, Lavender, Labdanum","Tobacco, Sandalwood, Agarwood (Oud), Vanilla, Ambroxan, Vetiver","Voyage Titan Pour HommebyArmafis a Woody Spicy fragrance for men. Top notes are Pink Pepper, Cardamom, Cinnamon and Bergamot; middle notes are Geranium, Jasmine, Incense, Lavender and Labdanum; base notes are Tobacco, Sandalwood, Agarwood (Oud), Vanilla, Ambroxan and Vetiver.",0.5205,0.4232,0.7682,"16939, 63100, 12520, 47790","34696, 26358, 67996, 72821, 75805, 30721, 44035, 13857, 913, 71272, 50757, 721, 17666, 52802, 82727, 1825, 39029, 28713, 31909, 64948",6294015161519.0,Armaf voyage titan edp 100 ml (h),Armaf,19100.0,100.0,191.0,eliteperfumes,191.0,"Especial, Oficina, Viaje"
67722,L.12.12 Eau de Parfum Blanc Edition Limitée Roland Garros,Lacoste Fragrances,L.12.12.,Aromatic Fougere,female,2021,9,Lacoste-Fragrances/L-12-12-Eau-de-Parfum-Blanc-Edition-Limitee-Roland-Garros,3.9811,53.0,France,https://fimgs.net/mdimg/perfume/m.67722.jpg,https://fimgs.net/mdimg/perfume/375x500.67722.jpg,https://www.fragrantica.com/perfume/Lacoste-Fragrances/L-12-12-Eau-de-Parfum-Blanc-Edition-Limitee-Roland-Garros-67722.html,106,Spring,Day,"aromatic, soft spicy, citrus, woody, anis, clay, green, camphor","Star Anise, Finger Lime, Grapefruit","Parsley, Eucalyptus, Clary Sage","Clay, Sage, Cedar, Vetiver","L.12.12 Eau de Parfum Blanc Edition Limitée Roland GarrosbyLacoste Fragrancesis a Aromatic Fougere fragrance for women.L.12.12 Eau de Parfum Blanc Edition Limitée Roland Garroswas launched in 2021. Top notes are Star Anise, Finger Lime and Grapefruit; middle notes are Parsley, Eucalyptus and Clary Sage; base notes are Clay, Sage, Cedar and Vetiver.",0.511,0.351,0.6332,"65874, 11043, 64092, 38900, 81845, 95863, 73514, 96272","40031, 30947, 59532, 1834, 29727, 410, 61856, 60284, 32356, 13016, 21369, 2318, 17, 644, 52180, 16657, 49416, 8282, 55785, 55858",3616302514458.0,Lacoste l.12.12 blanc roland garros edp 100 ml (h),Lacoste,44990.0,100.0,449.9,eliteperfumes,449.9,"Casual, Deporte, Formal, Oficina, Viaje"
9081,Cuba Jungle Tiger,Cuba Paris,,Citrus Aromatic,female,0,23,Cuba-Paris/Cuba-Jungle-Tiger,3.8565,223.0,France,https://fimgs.net/mdimg/perfume/m.9081.jpg,https://fimgs.net/mdimg/perfume/375x500.9081.jpg,https://www.fragrantica.com/perfume/Cuba-Paris/Cuba-Jungle-Tiger-9081.html,105,Autumn,Both,"floral, woody, violet, citrus, powdery, earthy, iris, green, musky, fresh spicy","Magnolia, Iris, Green Mandarin","Hyacinth, Violet","Cashmere Wood, Vetiver","Cuba Jungle TigerbyCuba Parisis a Citrus Aromatic fragrance for women. Top notes are Magnolia, Iris and Green Mandarin; middle notes are Hyacinth and Violet; base notes are Cashmere Wood and Vetiver.",0.478,0.4417,0.877,"171, 427, 19361, 13649, 98362, 8304, 62781, 429, 87278, 10345, 40895, 3747, 70315, 159, 22210, 19525, 60921, 9080, 62318, 16760","704, 171, 219, 427, 456, 707, 70, 1276, 975, 701, 248, 600, 218, 1061, 253, 72, 3, 14982, 631, 4908",5425017732471.0,Cuba jungle tiger edp 100 ml (m),Cuba,4490.0,100.0,44.9,eliteperfumes,44.9,"Formal, Viaje"
75172,Guess Seductive Charm,Guess,Seductive,Floral Woody Musk,female,2020,5,Guess/Guess-Seductive-Charm,2.9524,21.0,United States,https://fimgs.net/mdimg/perfume/m.75172.jpg,https://fimgs.net/mdimg/perfume/375x500.75172.jpg,https://www.fragrantica.com/perfume/Guess/Guess-Seductive-Charm-75172.html,105,Spring,Day,"floral, fresh, aquatic, musky","Apple, Grapefruit","Freesia, Water Lily, Peony, Plumeria","Musk, Sandalwood, Amber, Woodsy Notes","Guess Seductive CharmbyGuessis a Floral Woody Musk fragrance for women.Guess Seductive Charmwas launched in 2020. Top notes are Apple and Grapefruit; middle notes are Freesia, Water Lily, Peony and Plumeria; base notes are Musk, Sandalwood, Amber and Woodsy Notes.",0.4375,0.1416,0.6,"632, 77029","3005, 631, 802, 2548, 56905, 456, 600, 39382, 609, 455, 88175, 215, 4760, 31661, 10914, 14681, 50384, 993, 68664, 77799",85715331502.0,Guess seductive charm women edt 75 ml (m),Guess,10000.0,75.0,133.3,eliteperfumes,133.3,"Casual, Deporte, Formal, Oficina, Viaje"
78457,Sky,Perry Ellis,Sky,,male,2022,13,Perry-Ellis/Sky,3.4314,51.0,United States,https://fimgs.net/mdimg/perfume/m.78457.jpg,https://fimgs.net/mdimg/perfume/375x500.78457.jpg,https://www.fragrantica.com/perfume/Perry-Ellis/Sky-78457.html,103,Summer,Day,"citrus, woody, aromatic, fresh spicy, green, aquatic, ozonic, lavender, amber","Lime, Bergamot, Lavender, Mint","Violet Leaves, Watery Notes, Pamplewood, Labdanum","Virginia Cedar, Ambroxan, Patchouli, Sandalwood","SkybyPerry Ellisis a fragrance for men. This is a new fragrance.Skywas launched in 2022. Top notes are Lime, Bergamot, Lavender and Mint; middle notes are Violet Leaves, Watery Notes, Pamplewood and Labdanum; base notes are Virginia Cedar, Ambroxan, Patchouli and Sandalwood.",0.492,0.3185,0.6668,"1198, 9005, 72608, 913, 4170, 76761, 77611, 17779","40031, 52180, 34696, 9075, 50757, 25967, 59532, 17666, 788, 30816, 68282, 2318, 507, 913, 40222, 11255, 30620, 4023, 29727, 65414",844061015371.0,Perry ellis sky edt 100 ml(m),Perry ellis,41990.0,100.0,419.9,eliteperfumes,419.9,"Deporte, Formal, Oficina, Viaje"
70385,Musk Maliki,Al Haramain Perfumes,Musk Collection,Floral Woody Musk,unisex,2021,1,Al-Haramain-Perfumes/Musk-Maliki,4.125,24.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.70385.jpg,https://fimgs.net/mdimg/perfume/375x500.70385.jpg,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Maliki-70385.html,102,Summer,Day,"powdery, white floral, musky, aromatic, violet, fresh spicy, woody, floral, rose, ozonic","Violet, Violet Leaf, Lemon, Green Apple","Moroccan Jasmine, Italian Jasmine, Geranium, Bulgarian Rose","Musk, Narcissus, Sandalwood","Musk MalikibyAl Haramain Perfumesis a Floral Woody Musk fragrance for women and men.Musk Malikiwas launched in 2021. Top notes are Violet, Violet Leaf, Lemon and Green Apple; middle notes are Moroccan Jasmine, Italian Jasmine, Geranium and Bulgarian Rose; base notes are Musk, Narcissus and Sandalwood.",0.5335,0.3057,0.6527,"887, 13390, 1889, 64203, 18162, 70182","214, 56077, 36679, 707, 39681, 64338, 64948, 1733, 632, 25880, 25807, 28958, 219, 1795, 55, 14982, 45399, 41783, 704, 631",ALHE16,Al haramain musk maliki edp 100ml,Al haramain,32990.0,100.0,329.9,silkperfumes,329.9,"Casual, Deporte, Formal, Oficina, Viaje"
68055,Craze Noir,Armaf,Craze,Oriental Fougere,male,2018,6,Armaf/Craze-Noir,3.7714,35.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.68055.jpg,https://fimgs.net/mdimg/perfume/375x500.68055.jpg,https://www.fragrantica.com/perfume/Armaf/Craze-Noir-68055.html,102,Spring,Day,"lavender, powdery, vanilla, fresh spicy, citrus, almond, aromatic, floral, woody, white floral","Bergamot, Heliotrope, Cumin","Lavender, Almond, Jasmine, Sage","Vanilla, Sandalwood, Amber","Craze NoirbyArmafis a Oriental Fougere fragrance for men.Craze Noirwas launched in 2018. Top notes are Bergamot, Heliotrope and Cumin; middle notes are Lavender, Almond, Jasmine and Sage; base notes are Vanilla, Sandalwood and Amber.",0.5762,0.3973,0.7502,"16938, 7793, 18274, 2069, 51718, 71888, 84094, 27711, 53691, 68054, 70100, 77860","34696, 26358, 71272, 65414, 46797, 47790, 17666, 31909, 5521, 72821, 52350, 59532, 70748, 30499, 1844, 410, 19558, 721, 27417, 46663",6294015104264.0,Armaf craze noir for men edp 100 ml (h),Armaf,24215.0,100.0,242.2,eliteperfumes,242.2,"Casual, Deporte, Formal, Oficina, Viaje"
15088,Neutron,Ajmal,En Vogue,Woody Floral Musk,male,2011,22,Ajmal/Neutron,3.6316,133.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.15088.jpg,https://fimgs.net/mdimg/perfume/375x500.15088.jpg,https://www.fragrantica.com/perfume/Ajmal/Neutron-15088.html,102,Summer,Day,"citrus, musky, floral, fresh, warm spicy, fruity, woody, powdery, sweet",,,,NeutronbyAjmalis a Woody Floral Musk fragrance for men.Neutronwas launched in 2011.,0.5028,0.4089,0.8212,"857, 614, 535, 6902, 6306, 1111","1834, 17, 17666, 29727, 644, 2069, 228, 9099, 21369, 430, 507, 2056, 614, 297, 31861, 2318, 5521, 590, 9828, 26358",01AJMNEUTRONEPMUN100,Ajmal neutron men edp 100 ml hombre,Ajmal,11990.0,100.0,119.9,lodoro,119.9,"Casual, Formal, Oficina, Viaje"
18297,Wild Elixir,Shakira,Elixir,Oriental Floral,female,2013,33,Shakira/Wild-Elixir,3.6265,407.0,United States,https://fimgs.net/mdimg/perfume/m.18297.jpg,https://fimgs.net/mdimg/perfume/375x500.18297.jpg,https://www.fragrantica.com/perfume/Shakira/Wild-Elixir-18297.html,101,Autumn,Both,"woody, fruity, citrus, powdery, warm spicy, patchouli, sweet, white floral",,,,Wild ElixirbyShakirais a Oriental Floral fragrance for women.Wild Elixirwas launched in 2013. The nose behind this fragrance is Sonia Constant.,0.482,0.4027,0.7905,"15379, 11068, 22208, 25972, 43299, 907, 13675, 57116, 54557, 34690, 72535, 50406, 15291, 4094, 40197, 25936, 176","15379, 219, 253, 600, 707, 14982, 704, 631, 210, 611, 413, 18453, 9526, 214, 485, 15338, 9045, 238, 802, 147",SHAK13,Shakira wild elixir tester edt 80 ml (sin caja),Shakira,9490.0,80.0,118.6,silkperfumes,118.6,"Formal, Viaje"
99107,La Fede Aura Kiss of Rose,Khadlaj Perfumes,,Floral Fruity,female,0,3,Khadlaj-Perfumes/La-Fede-Aura-Kiss-of-Rose,4.3158,19.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.99107.jpg,https://fimgs.net/mdimg/perfume/375x500.99107.jpg,https://www.fragrantica.com/perfume/Khadlaj-Perfumes/La-Fede-Aura-Kiss-of-Rose-99107.html,101,Spring,Day,"fruity, sweet, musky","Black Currant, Lychee, Apple, Grapefruit","Raspberry, Rose, Jasmine","Musk, Vanilla, Amber","La Fede Aura Kiss of RosebyKhadlaj Perfumesis a Floral Fruity fragrance for women. Top notes are Black Currant, Lychee, Apple and Grapefruit; middle notes are Raspberry, Rose and Jasmine; base notes are Musk, Vanilla and Amber.",0.4333,0.3531,0.78,"70875, 83309, 68367, 802, 70368, 95518, 1027, 93324","99069, 75805, 78560, 76880, 64946, 60962, 81376, 456, 80258, 27656, 93628, 83309, 82731, 81967, 78383, 50384, 25324, 46971, 210, 82793",01KDLLFEDAKROSEPWUN100,Khadlaj la fede aura kiss of rose edp 100 ml mujer,Khadlaj,12990.0,100.0,129.9,lodoro,129.9,"Casual, Oficina, Viaje"
19362,Cuba Wild Heart,Cuba Paris,,Woody Floral Musk,male,0,21,Cuba-Paris/Cuba-Wild-Heart,3.8834,163.0,France,https://fimgs.net/mdimg/perfume/m.19362.jpg,https://fimgs.net/mdimg/perfume/375x500.19362.jpg,https://www.fragrantica.com/perfume/Cuba-Paris/Cuba-Wild-Heart-19362.html,100,Summer,Day,"woody, citrus, aromatic, balsamic, powdery, floral, warm spicy, fresh, white floral, patchouli","Kumquat, Pine Tree","Cyclamen, Jasmine, Patchouli","Sandalwood, Brazilian Rosewood, White Musk, Amber","Cuba Wild HeartbyCuba Parisis a Woody Floral Musk fragrance for men. Top notes are Kumquat and Pine Tree; middle notes are Cyclamen, Jasmine and Patchouli; base notes are Sandalwood, Brazilian Rosewood, White Musk and Amber.",0.3988,0.3244,0.8753,"4170, 466, 2209, 14600, 72868, 38270, 2741, 6282, 14278, 26757","9075, 913, 410, 1834, 2318, 5521, 13802, 12520, 3747, 644, 40031, 34696, 31861, 13803, 507, 228, 2056, 430, 9099, 721",CUBA38,Cuba wild heart edt 100 ml,Cuba,5990.0,100.0,59.9,silkperfumes,59.9,"Casual, Deporte, Especial, Formal, Oficina, Viaje"
50333,Opus Femme,Armaf,Opus,Floral Fruity Gourmand,female,0,6,Armaf/Opus-Femme,3.85,40.0,United Arab Emirates,https://fimgs.net/mdimg/perfume/m.50333.jpg,https://fimgs.net/mdimg/perfume/375x500.50333.jpg,https://www.fragrantica.com/perfume/Armaf/Opus-Femme-50333.html,100,Spring,Both,"sweet, vanilla, amber, rose, white floral, fruity, soft spicy, warm spicy, floral, woody","Pink Pepper, Black Currant, Pear, Plum","Jasmine, Rose, Patchouli, Iris","Vanilla, Praline, Benzoin, Tonka Bean","Opus FemmebyArmafis a Floral Fruity Gourmand fragrance for women. Top notes are Pink Pepper, Black Currant, Pear and Plum; middle notes are Jasmine, Rose, Patchouli and Iris; base notes are Vanilla, Praline, Benzoin and Tonka Bean.",0.4833,0.4624,0.7977,"14982, 611, 50326, 22980, 29157, 31666","75805, 707, 50582, 31666, 55997, 51424, 29157, 53441, 76880, 25324, 25807, 42181, 46814, 43297, 45686, 30957, 78474, 64104, 45639, 62036",ARMF51,Armaf opus femme edp 100ml,Armaf,28990.0,100.0,289.9,silkperfumes,289.9,"Formal, Viaje"
82556,Guess Man Gold,Guess,,Aromatic Fougere,male,2006,5,Guess/Guess-Man-Gold,3.6957,23.0,United States,https://fimgs.net/mdimg/perfume/m.82556.jpg,https://fimgs.net/mdimg/perfume/375x500.82556.jpg,https://www.fragrantica.com/perfume/Guess/Guess-Man-Gold-82556.html,100,Autumn,Night,"fresh spicy, woody, amber, aromatic, powdery, lavender, warm spicy, balsamic, musky, leather",Wormwood,"Lavender, Nutmeg, Ginger, White Pepper","Suede, Peru Balsam, Sandalwood, Amber, Musk, Fir","Guess Man GoldbyGuessis a Aromatic Fougere fragrance for men.Guess Man Goldwas launched in 2006. Top note is Wormwood; middle notes are Lavender, Nutmeg, Ginger and White Pepper; base notes are Suede, Peru Balsam, Sandalwood, Amber, Musk and Fir.",0.44,0.304,0.7275,"14383, 18598, 55449, 50829","12520, 913, 659, 17666, 34696, 59417, 65414, 39, 637, 1834, 55067, 1934, 890, 25694, 66826, 64948, 1251, 2056, 3747, 18966",GUES15,Guess man gold edt 75 ml,Guess,17990.0,75.0,239.9,silkperfumes,239.9,"Especial, Sexy, Viaje"
